,url,title,text,summary,date,author,keywords
574,https://www.reuters.com/article/us-djibouti-drought/fourth-year-of-drought-hits-djibouti-u-n-idUSKBN0EN1YX20140612,Fourth year of drought hits Djibouti: U.N.,"GENEVA (Reuters) - Djibouti is suffering from a fourth straight year of drought, which has driven a huge exodus of people from rural areas to the capital and caused a surge in disease and malnutrition, the top U.N. official there said on Thursday.

Robert Watkins, U.N. resident coordinator in Djibouti, was meeting officials from donor countries to seek funds for a U.N. appeal of $74 million for Djibouti this year, launched in May. The United Nations has received $9.5 million from donors so far.

“The biggest issue facing Djibouti today is the lack of water. People depend on water for their livelihood, essentially their livestock,” Watkins told a news briefing in Geneva.

Many cattle had perished from the water shortages, he said.

“It’s the reason why we are investing more and more and we trying to find longer-term alternatives for people - not solutions because we can’t solve the drought problem - but we can find solutions for people to find alternative livelihoods,” he said.

A former French colony, tiny Djibouti hosts a French military base and the only U.S. military base in Africa. Its port is used by foreign navies policing the Gulf of Aden’s shipping lanes, some of the busiest in the world, against pirates from Somalia, which borders the country to the south.

Somali militant group al Shabaab claimed an attack on a restaurant in Djibouti by two suicide bombers last month that killed a Turkish national and wounded several Western soldiers.

The country has also become a transit route for some 100,000 African migrants, mainly Ethiopians, heading to Yemen, gateway to the Arabian peninsula and potential jobs in the Middle East.

They too are suffering in the drought.

“Most people are coming by foot. We have been trying to set up rehydration facilities along the road because many people just die on the side of road of dehydration, because there is very little water,” Watkins said.","GENEVA (Reuters) - Djibouti is suffering from a fourth straight year of drought, which has driven a huge exodus of people from rural areas to the capital and caused a surge in disease and malnutrition, the top U.N. official there said on Thursday.
Robert Watkins, U.N. resident coordinator in Djibouti, was meeting officials from donor countries to seek funds for a U.N. appeal of $74 million for Djibouti this year, launched in May.
“The biggest issue facing Djibouti today is the lack of water.
People depend on water for their livelihood, essentially their livestock,” Watkins told a news briefing in Geneva.
A former French colony, tiny Djibouti hosts a French military base and the only U.S. military base in Africa.",2014-06-12 17:25:34+00:00,['Stephanie Nebehay'],"['hits', 'water', 'solutions', 'drought', 'trying', 'suffering', 'million', 'djibouti', 'fourth', 'watkins', 'road', 'military', 'french']"
575,https://www.unicef.org/infobycountry/djibouti_59646.html,UNICEF Djibouti,,,,[],"['unicef', 'djibouti']"
576,https://reliefweb.int/report/djibouti/unicef-djibouti-humanitarian-situation-report-june-2018,"UNICEF Djibouti Humanitarian Situation Report, June 2018 - Djibouti","HIGHLIGHTS

• In response to the cyclone Sagar in May, UNICEF distributed Immediate Response WASH and dignity kits benefitting 700 affected households (including IDPs and surrounding host community) in Damerjog, an IDP site located just outside Djibouti;

• Over the reporting period, 842 people in drought affected areas gained access to adequate sanitation;

• UNICEF provided supplies (antibiotics, oral rehydration salts, and zinc) benefiting an estimated 5,854 children to address the increased caseload of pneumonia and diarrhoea linked with deteriorating community-based health services (reduced community-based prevention, detection and treatment of child illnesses in favour of secondary and tertiary care).

• UNICEF and the Red Crescent of Djibouti conducted a large-scale hygiene promotion campaign with more than 25,000 people being reached on handwashing and household water treatment practices through multiple channels (SMS, face-to-face).

• An estimated 4,500 refugee and migrant children were enrolled in the Read, Write and Count (RWC) second-chance education.

SITUATION IN NUMBERS

June 2018

134,000 # of children affected out of 244,920 # of people affected (OCHA, January 2018)

13,330 #of children affected out of 27,431 # of refugees and asylum seekers (UNHCR, June 2018)

5,119 # of refugees and asylum seekers in Djibouti-city (UNHCR, October 2017)

UNICEF Appeal 2018: US$ 1.641 million

Funding Status: US $ 1,733 million

Situation Overview & Humanitarian Needs

Djibouti is a country of 992,637 population with 27,431 refugees (UNHCR database June 2018). One of the main drivers of humanitarian needs in Djibouti is the chronic drought which affects almost 200,000 people in 2018 (FEWSNET 2017), including 20,000 children under the age of five compared to 130,000 people affected in 2016. The impact of drought is aggravated by additional pressures on already overstretched basic social services by asylum seekers (from Somalia, Eritrea, Ethiopia and recently Yemen) and migrants mostly coming from Ethiopia, Somalia and transiting through Djibouti to the Gulf countries via Yemen. The prolonged drought contributes to high prevalence of acute malnutrition, diarrheal diseases and other infectious diseases.

In May 2018, the tropical cyclone Sagar hit Djibouti causing floods in at least 15 per cent of Djibouti city. The cyclone has exacerbated fragile basic social service systems, causing damage to an estimated 10,000 households (about 150,000 people) with about 2,000 households (10,000 people) severely hit. The major concerns among affected populations focused on access to sanitation, given the damage caused to the city’s poorly designed sanitation system, reduced access to safe drinking water for the most disadvantaged families, including migrants, refugees and internally displaced people (in particular from the Damerjog area close to Djibouti City) and increased fragility of poor households in terms of food scarcity and lack of access to hygiene items. The schools and other social infrastructure have been affected with the total damage estimated at USD30 million (as per the World Bank assessment). UNICEF and other aid agencies upon a rapid assessment of the immediate needs of the affected populations, succeeded in mobilizing about $3 million to respond, with $1.296 million to be managed by UNICEF DCO.","• UNICEF and the Red Crescent of Djibouti conducted a large-scale hygiene promotion campaign with more than 25,000 people being reached on handwashing and household water treatment practices through multiple channels (SMS, face-to-face).
• An estimated 4,500 refugee and migrant children were enrolled in the Read, Write and Count (RWC) second-chance education.
In May 2018, the tropical cyclone Sagar hit Djibouti causing floods in at least 15 per cent of Djibouti city.
The cyclone has exacerbated fragile basic social service systems, causing damage to an estimated 10,000 households (about 150,000 people) with about 2,000 households (10,000 people) severely hit.
The schools and other social infrastructure have been affected with the total damage estimated at USD30 million (as per the World Bank assessment).",,[],"['estimated', 'unicef', 'drought', 'report', '2018', 'affected', 'households', 'humanitarian', 'children', 'refugees', 'djibouti', 'access', 'situation']"
577,"https://reliefweb.int/report/djibouti/djibouti-flash-floods-situation-report-1-21-april-2020#:~:text=On%2021%20April%2C%20heavy%20rains,are%20forecasted%20throughout%20the%20week.&text=Hospital%20Bouffard%2C%","Djibouti: Flash Floods Situation Report #1, 21 April 2020 - Djibouti","HIGHLIGHTS

• On 21 April, heavy rains triggered widespread flash floods across Djibouti town, affecting many and causing eight fatalities. Additional rainfalls are forecasted throughout the week.

• Hospital Bouffard, where COVID-19 testing facilities are located, was affected, creating disruptions in the operations.

• The Government mobilized to assess the situation and provide support to the population.

SITUATION OVERVIEW

In the night between 20 and 21 April, Djibouti city received 80 mm of rainfall in few hours (half of the annual average), triggering widespread flash floods. Heavy rains also occurred in other areas of the country, causing some damages. In Arta province some 100 mm of rainfall were recorded in the same time span in Damerjog, Chebelley; 110 mm in Iskoutir; and 80mm in PK20. In ali Sabieh province, the capital received 60mm of rainfall, and the refugee village of Ali Addeh 70mm.

Initial estimates indicate that some 18,000 households (approximately 110,000 persons) were somewhat affected across Djibouti city and its suburb of Balbala. At least eight people, including three children and two women lost their lives as their hut – built at the margin of the seasonal river (oued) that separates Djibouti town from Balbala - was washed away by the floodwater.

In Djibouti city, several roads have been inundated and huts were damaged in the Balbala area. The Bouffard hospital, where the COVID-19 testing facility is located, was also flooded, thereby affecting testing operations.

The government immediately mobilized motor pumps and other assets to liberate the main arteries and critical facilities from floodwater.

Social workers from the Ministry of Social Affairs and Solidarity (MASS) were dispatched to assess the situation and identify the most critically affected households. Additional information is being sought.

Whilst the country COVID-19 lockdown continues, many people, especially those living in low areas and prone to flooding, sought refuge in the houses of neighbors and family members. Many have lost their household goods and food.

IOM activated their network and IOM Displacement Tracking Matrix (DTM) rapid assessment team engaged with key informants across Djibouti city and Balbala suburb. Many migrants are particularly vulnerable since in many cases their shelters are inappropriate to withstand heavy rains. Interviews indicate that up to 110,000 people (Djiboutian, migrants and refugees) had their houses inundated. The most affected areas include Arhiba (4,000 families), Quartier 7 and Quartier 7bis (2,000 families each), Quartier 6 (1,500 families), Quartier 2 and Quartier 4 and Oued Ambouli (1,000 families each), Einguela and Ambouli (800 families each). All these zones were amongst the most afflicted by the November 2019 floods. In Balbala, some 500 families also suffered losses.

UNHCR tollfree helpline received several requests for support by urban refugees who were most affected by the floods. Initial estimates indicate that some 700 refugee families living in Djibouti city (quartiers 1,2,3,4, Ambouli, Boulaos, Einguela, Arhiba and Balbala) suffered some damages. A team was also dispatched to assess the situation in the refugee villages in the Ali Sabieh province and provide support, in collaboration with authorities.

Against this background, authorities are doing their outmost to continue tracing and testing of COVID19 cases. As of 21 April, the Ministry of Health confirmed 945 cases (99 in the last 24 hours), with 8,955 tests carried out, the highest per capita rate across Africa.","HIGHLIGHTS• On 21 April, heavy rains triggered widespread flash floods across Djibouti town, affecting many and causing eight fatalities.
SITUATION OVERVIEWIn the night between 20 and 21 April, Djibouti city received 80 mm of rainfall in few hours (half of the annual average), triggering widespread flash floods.
The Bouffard hospital, where the COVID-19 testing facility is located, was also flooded, thereby affecting testing operations.
IOM activated their network and IOM Displacement Tracking Matrix (DTM) rapid assessment team engaged with key informants across Djibouti city and Balbala suburb.
The most affected areas include Arhiba (4,000 families), Quartier 7 and Quartier 7bis (2,000 families each), Quartier 6 (1,500 families), Quartier 2 and Quartier 4 and Oued Ambouli (1,000 families each), Einguela and Ambouli (800 families each).",,[],"['report', 'balbala', 'quartier', 'floods', 'affected', '21', 'testing', 'flash', 'djibouti', '2020', 'families', 'covid19', 'support', 'city', 'situation']"
578,https://watchers.news/2020/04/23/djibouti-storm-flood-april-2020/,"Widespread flooding hits Djibouti after more than six months' worth of rain in just several hours, East Africa","Intense rains from April 20 to 21, 2020, triggered widespread flash flooding across the city of Djibouti and its suburb of Balbala, causing eight fatalities and affecting approximately 110 000 people. The city received 80 mm (3 inches) of rain in a few hours-- more than half of its annual average rainfall which is 127 mm (5 inches). The Intergovernmental Authority on Development has issued a regional flood risk alert on April 23, as exceptionally high rainfall is forecast until April 26 in Djibouti, southeastern Ethiopia, Kenya, southern Somalia, northwestern Tanzania, Rwanda, and Burundi.

At least eight people lost their lives, including three children and two women. The victims died after floodwaters swept away their hut, situated at the margin of the river that separates Djibouti town from Balbala.

Several other huts were damaged while roads were submerged. The government promptly mobilized water pumps and other assets to drain floodwaters. Some COVID-19 testing facilities located in the Hospital Bouffard were also hit.

Initial estimates show that around 18 000 households, or approximately 110 000 people, were affected by severe floods.

Authorities from the Ministry of Social Affairs and Solidarity (MASS) were deployed to conduct situation assessment and determine which households are the most critically affected.

UNHCR said they received several requests for help by urban refugees who were suffering from the floods. Initial estimates also added that around 700 refugee families in Djibouti city were impacted. Another crew was dispatched to examine the situation in the refugee villages in the Ali Sabieh province.

The city recorded 80 mm (3 inches) of rain in just a few hours, which is more than six months' worth of its average rainfall. The average rainfall in a year is 127 mm (5 inches).

Light to moderate rain with isolated thunderstorms is forecast across Djibouti city and other provinces in the southern region.

Several other countries in East Africa were also battered by heavy rains over the past week. On April 17, mudslides killed six people in Rwanda, while about 27 000 people in neighboring Burundi had to deal with the aftermath of heavy rains.

In Kenya, at least 4 000 were displaced and fatalities were also reported due to landslides. On April 20, at least 36 casualties were reported in the Democratic Republic of Congo following days of intense rains, which caused major damage and destruction in parts of the country.

The Intergovernmental Authority on Development has issued a regional flood risk alert on April 23, as exceptionally high rainfall is forecast until April 26 in Djibouti, southeastern Ethiopia, Kenya, southern Somalia, northwestern Tanzania, Rwanda, and Burundi.

Featured image credit: @Niimegal/Twitter","Intense rains from April 20 to 21, 2020, triggered widespread flash flooding across the city of Djibouti and its suburb of Balbala, causing eight fatalities and affecting approximately 110 000 people.
The city received 80 mm (3 inches) of rain in a few hours-- more than half of its annual average rainfall which is 127 mm (5 inches).
Initial estimates also added that around 700 refugee families in Djibouti city were impacted.
The city recorded 80 mm (3 inches) of rain in just a few hours, which is more than six months' worth of its average rainfall.
Light to moderate rain with isolated thunderstorms is forecast across Djibouti city and other provinces in the southern region.",2020-04-23 00:00:00,['Julie Celestial'],"['hits', 'rwanda', 'east', 'kenya', 'africa', 'rain', 'rains', 'widespread', '000', 'worth', 'months', 'djibouti', 'rainfall', 'mm', 'southern', 'flooding', 'hours', 'city']"
579,https://www.garda.com/crisis24/news-alerts/121226/djibouti-deadly-flooding-in-djibouti-city-may-19-21-update-1,Djibouti: Deadly flooding in Djibouti City May 19-21 /update 1,"Event

Heavy rain and consequent flash flooding caused by Tropical Cyclone Sagar were reported in the capital Djibouti City between Saturday, May 19, and Monday, May 21. According to reports, at least two people have been killed and between 20,000 and 30,000 people have been affected by the floods. The government has established a crisis cell, with a focus on deploying water-pumping equipment in the capital.

Advice

Individuals present in affected areas are advised to keep abreast of the situation, avoid areas directly hit by flooding, and adhere to any orders issued by the local authorities or their home governments. Remember that driving or walking through running water can be dangerous and that floodwater may contain wastewater or chemical products; all items having come into contact with the water should be disinfected and all foodstuffs discarded. Be aware that the risk of contracting water- and mosquito-borne diseases tends to rise after periods of heavy rains; take measures to protect yourself from mosquito bites (e.g. use insect repellent, mosquito nets, etc.) and only consume purified water.

Copyright and Disclaimer

GardaWorld is the owner or licensee of all intellectual property rights in the material presented on this website. All such rights are reserved. The use of this website and its material is subject to the Terms of Use and accordingly you must not use any content from this website for commercial or other analogous purposes without our consent, including but not limited to any deep-linking or framing in order to copy, distribute, display or monitor any portion of the website. If you have any questions or are interested in distributing any content from this website, Contact us for more details.","EventHeavy rain and consequent flash flooding caused by Tropical Cyclone Sagar were reported in the capital Djibouti City between Saturday, May 19, and Monday, May 21.
According to reports, at least two people have been killed and between 20,000 and 30,000 people have been affected by the floods.
AdviceIndividuals present in affected areas are advised to keep abreast of the situation, avoid areas directly hit by flooding, and adhere to any orders issued by the local authorities or their home governments.
Copyright and DisclaimerGardaWorld is the owner or licensee of all intellectual property rights in the material presented on this website.
If you have any questions or are interested in distributing any content from this website, Contact us for more details.",,[],"['water', 'contact', 'mosquito', 'material', 'update', 'content', 'affected', '1921', 'website', 'djibouti', 'rights', 'areas', 'deadly', 'flooding', 'city']"
580,https://reliefweb.int/report/djibouti/republic-djibouti-covid-19-situation-report-3-9-april-2020,"Republic of Djibouti: COVID-19 Situation Report #3, 9 April 2020 - Djibouti","HIGHLIGHTS

• The number of laboratory-confirmed cases of COVID-19 reached 140 as of 9 April. The authorities continue to systematically identify and test contacts through active tracing. MOH confirmed the first fatality by COVID-19 on 9 April.

• Testing capacity is available, a quarantine site has been established and two more are under preparation. A care center for severe cases has been set up in Arta, 40 km from the capital.

Additional support is required to bring to scale preparedness and response capacity.

• Since 23 March the authorities imposed a general lockdown in the country, except for essential services. Traffic has been restricted to minimum, and only allowed with administrative authorization. It has now been extended to 16 April.

• All passenger movement (aircraft/railway/boat) continue to be suspended since 18 March. The Ministry of Foreign Affairs restricted military and humanitarian flights with personnel. Civil and military cargo movements continue.

SITUATION OVERVIEW

As of 9 April 2020, the Ministry of Health has confirmed 140 cases of COVID-19 in Djibouti (one already returned to his native country), as well as the first fatality of COVID-19 in Djibouti. In the Balbala suburb of Djibouti town, Al Rahma hospital became a new cluster on 5 April. The facility has been put in quarantine since by the Ministry of Health (MOH).

On 4 April the United Nations in Djibouti confirmed the first case of coronavirus disease (COVID-19) among its staff. The colleague entered Djibouti on March 16 with no symptoms, and prior to arrival in country, was confined in full quarantine. The staff is currently isolated in a designated public hospital and did not come into contact with any aid or assistance recipients. All contacts have been traced and were tested negative. The United Nations in Djibouti is closely monitoring the COVID-19 situation and has previously put in place significant restrictions to reduce the risks of transmission, ensure a safe environment, and protect the health and safety of the community.

In order to limit the risks of contamination, UN staff in Djibouti staff is still largely working remotely is being kept informed through weekly virtual townhalls. Only critical staff are required at the office.

The African Union NEPAD launched its COVID-19 multidimensional plan to mobilize the institution's human capacity and necessary expertise to improve coverage and access to sustainable and resilient health services, while ensuring the protection of Africa's economic foundations.

IGAD contributed USD 700,000 towards the regional fight against the Corona Pandemic. A handover of USD 100,000 has been made to Djibouti, Somalia and Uganda on 6 April.

The UN Secretary-General (SG) remains deeply concerned that the coronavirus continues to spread at an alarming rate, including into countries where millions of people cannot easily access clean water, food, healthcare and shelter. Given the potentially devastating impact on some of the world’s most vulnerable countries, the UNSG stressed the need for a concerted, coordinated global response that encompasses communities such as refugees, migrants, stateless people, those who are internally displaced and others who may be on the margins. The UNSG urged national authorities to work closely with the UN system, under the UN Resident Coordinators leadership to enable the provision of humanitarian assistance by the United Nations and by national and international non-governmental organizations. In a reference to his repeated appeals for a ceasefire in conflicts around the world, to focus on the shared struggle to overcome the virus, the Secretary-General pointed out that violence is not confined to the battlefield, and that “for many women and girls, the threat looms largest where they should be safest: in their own homes”.","SITUATION OVERVIEWAs of 9 April 2020, the Ministry of Health has confirmed 140 cases of COVID-19 in Djibouti (one already returned to his native country), as well as the first fatality of COVID-19 in Djibouti.
On 4 April the United Nations in Djibouti confirmed the first case of coronavirus disease (COVID-19) among its staff.
The colleague entered Djibouti on March 16 with no symptoms, and prior to arrival in country, was confined in full quarantine.
In order to limit the risks of contamination, UN staff in Djibouti staff is still largely working remotely is being kept informed through weekly virtual townhalls.
The UNSG urged national authorities to work closely with the UN system, under the UN Resident Coordinators leadership to enable the provision of humanitarian assistance by the United Nations and by national and international non-governmental organizations.",,[],"['quarantine', 'united', 'health', 'report', 'republic', 'djibouti', '2020', 'staff', 'covid19', 'nations', 'ministry', 'country', 'confirmed', 'situation']"
581,https://www.afdb.org/en/documents/document/djibouti-national-rural-drinking-water-supply-and-sanitation-programme-by-2030-project-study-30859,Djibouti - National Rural Drinking Water Supply and Sanitation Programme by 2030 - Project Study,"The study falls within the context of Bank support to the country to face the challenges of water shortage and the low availability and harnessing of water resources in order to sustainably improve the living conditions of the rural population. Current support from development partners is dispersed and based on a project approach, coupled with the weak capacity of institutions of the sector, compared to the programme approach. Consequently, the need to harmonize the contribution of donors and align with the Government’s priorities justifies the development of a programme framework for the planning, financing and implementation of activities in the sector. This support will help the Government to prepare an integrated planning framework for water resources management.","The study falls within the context of Bank support to the country to face the challenges of water shortage and the low availability and harnessing of water resources in order to sustainably improve the living conditions of the rural population.
Current support from development partners is dispersed and based on a project approach, coupled with the weak capacity of institutions of the sector, compared to the programme approach.
Consequently, the need to harmonize the contribution of donors and align with the Government’s priorities justifies the development of a programme framework for the planning, financing and implementation of activities in the sector.
This support will help the Government to prepare an integrated planning framework for water resources management.",2019-05-24 16:45:15+00:00,['African Development Bank Group'],"['water', 'rural', 'study', 'project', 'drinking', 'sanitation', 'national', 'resources', 'framework', 'approach', 'planning', 'weak', 'djibouti', 'programme', 'sector', 'development', 'supply', 'support']"
582,https://borgenproject.org/a-rising-tide-infrastructure-in-djibouti/,A Rising Tide: Improvements on Infrastructure in Djibouti,"Chinese investment is driving a boom in infrastructure in Djibouti, but gaps still remain when it comes to providing essential services to the country’s most at-risk inhabitants.

Chinese investments promise to revitalize and expand shipping and transportation infrastructure in Djibouti, turning the small African nation of roughly a million people into a major trans-shipment hub on the Gulf of Aden. Chinese-backed projects include an electric train route to Ethiopia’s capital city and developing port facilities in the Port of Doraleh. Djibouti will also host China’s first overseas military base.

Despite these investments and the rapid growth of the nation’s economy over the past 20 years, some people are still left behind, citizens and refugees alike. Djibouti hosts more than 27,000 refugees from across the region, including those fleeing conflict in Ethiopia and Yemen. These refugees typically live in crowded camps with poor sanitation and little access to clean water.

Many citizens of Djibouti also lack reliable sanitation and access to water, particularly in rural areas. Nearly a quarter of the population still lives in extreme poverty, and 48 percent of working-age people are unemployed. The African Economic Outlook estimates that infrastructure development and economic changes driven by foreign investment may trickle down to impoverished citizens in the form of new jobs.

The international community beyond China has also taken an interest in infrastructure in Djibouti. While China’s interests chiefly lie in economic development, others are looking to more humanitarian issues such as education and food security. For example, the United Nations has been working through UNESCO on projects designed to bolster access to water, sanitation and education for both disadvantaged citizens and refugees. Their efforts have reached thousands, but thousands more continue to struggle every day.

The United States is on the ground in Djibouti as well, with the U.S. Agency for International Development (USAID) working with many partners on multiple projects. USAID is active in improving access to education and its quality. USAID is also working with private and governmental partners to address the transmission of diseases such as tuberculosis and HIV/AIDS along the developing Ethiopia/Djibouti transportation corridor.

However, as NPR reports, USAID funding is insecure under the current administration. The current budget proposal offered by President Trump’s administration would cut USAID and related programs by $2.2 billion. According to the New York Times, savings from these cuts will go to fund further investment in the military and domestic infrastructure. This move by the administration is unlikely to go unopposed. Doubts have already surfaced as to whether Congress will get on board with the administration’s proposals. Following a deal with Democrats, the administration’s budget isn’t likely to come up again for consideration until mid-December.

The government of Djibouti has its own ambitious plan to leverage infrastructure development in the mid- to long-term to raise the nation to “developing” status by 2035. In conjunction with humanitarian aid from abroad, this plan may see the fortunes of all Djiboutians rise like the expected ships at dock in the country’s expanding ports at high tide.

– Joel Dishman

Photo: Flickr","Chinese investment is driving a boom in infrastructure in Djibouti, but gaps still remain when it comes to providing essential services to the country’s most at-risk inhabitants.
The African Economic Outlook estimates that infrastructure development and economic changes driven by foreign investment may trickle down to impoverished citizens in the form of new jobs.
The international community beyond China has also taken an interest in infrastructure in Djibouti.
The United States is on the ground in Djibouti as well, with the U.S. Agency for International Development (USAID) working with many partners on multiple projects.
The government of Djibouti has its own ambitious plan to leverage infrastructure development in the mid- to long-term to raise the nation to “developing” status by 2035.",2017-11-19 09:30:06+00:00,['Clint Borgen'],"['infrastructure', 'working', 'improvements', 'citizens', 'sanitation', 'tide', 'usaid', 'rising', 'refugees', 'djibouti', 'access', 'development', 'projects']"
583,https://reliefweb.int/report/djibouti/usaidofda-water-sanitation-and-hygiene-sector-update-%E2%80%93-october-2011,"USAID/OFDA Water, Sanitation, and Hygiene Sector Update – October 2011 - Djibouti","Water, sanitation, and hygiene (WASH) programs often represent vital components of the response by USAID’s Office of U.S. Foreign Disaster Assistance (USAID/OFDA) to rapid-onset disasters and complex emergencies, as disaster-affected populations are more susceptible to illness and death from waterborne and communicable diseases. As a result, WASH interventions include latrine construction, provision of safe drinking water, and hygiene promotion—commonly focused upon improved hand-washing, water collection and storage, and sanitation practices. In Fiscal Year (FY) 2011, USAID/OFDA provided nearly $130 million for WASH programs in 28 countries. USAID/OFDA also links emergency activities with transition and development programs funded by other offices in USAID and incorporates institutional partners, such as local governments, in program planning and implementation to promote sustainability. The following are selections of recent USAID/OFDA-funded projects.

Responding to WASH Needs in the Horn of Africa

As of October 2011, the Horn of Africa was experiencing its worst drought in 60 years, with more than 13.3 million people in urgent need of humanitarian assistance in Djibouti, Ethiopia, Kenya, and Somalia. Decreased water availability had negatively impacted health and nutrition conditions among drought-affected populations and adversely affected livestock health and food security. Affected individuals with high levels of acute malnutrition were particularly vulnerable to the health consequences of poor water and sanitation conditions due to their compromised immunity.

In FY 2011, USAID/OFDA provided nearly $20 million for WASH programs in the Horn of Africa, including rehabilitation and construction of water infrastructure to increase vulnerable communities’ access to safe water for human and livestock consumption. To improve the quality of available water, USAID/OFDA supported WASH interventions such as water chlorination, water quality testing, and distribution of point-of-use water treatment supplies. In addition, USAID/OFDA, through partners, carried out hygiene promotion activities and pre-positioned cholera treatment supplies, particularly in high-risk areas of Somalia. Given ongoing instability in the Horn of Africa, USAID/OFDA also supported training on the management of shared water resources to help ensure more equitable access to water and reduce conflict.

As an example of WASH interventions in FY 2011, USAID/OFDA provided nearly $3.2 million to an implementing partner to improve access to safe drinking water for more than 365,000 drought- and flood-affected people throughout Ethiopia. USAID/OFDA also maintains a WASH rapid response mechanism through an implementing partner that enables ongoing activities to quickly expand throughout Ethiopia in the event of a large-scale emergency such as the current drought. The program provides disaster-affected communities with access to safe drinking water, sanitation and hygiene promotion, well rehabilitation, water trucking, and community-based water supply transportation. The flexible nature of USAID/OFDA rapid response programs in Ethiopia has helped meet escalating needs during the current drought.

WASH Interventions in Pakistan

In July and August 2010, monsoon rains and subsequent flooding throughout Pakistan affected more than 18 million people in 82 of Pakistan’s 122 districts. With floodwaters damaging and contaminating existing water sources and infrastructure, the most pressing needs included safe drinking water and other disease transmission prevention measures. Through funding of relief agency partners and provision of relief commodities, USAID/OFDA supplied 134,335 families with two 10-liter water containers each, provided up to 2 million people a day with drinking water, and distributed 25,000 bars of soap daily to prevent the spread of waterborne diseases among flood-affected populations. USAID/OFDA also provided grants to local non-governmental organizations (NGOs) to deliver emergency relief supplies, promote good hygiene, and increase access to safe drinking water. In addition, USAID/OFDA-funded NGOs utilized cash-for-work programs to rehabilitate water sources and infrastructure in flood-affected areas.

Hygiene Promotion and Commodity Delivery to Help Stem Cholera in Haiti

As of September 2011, the Government of Haiti reported that the cholera outbreak that began in Haiti in October 2010 had resulted in nearly 460,000 cases, more than 240,000 hospitalizations, and nearly 6,500 deaths across all regions of the country. In FY 2011, USAID/OFDA provided more than $40 million to prevent cholera cases, reduce the number of cases requiring hospitalization, and reduce the case fatality rate. USAID/OFDA’s response strategy included provision of chlorine to increase availability of safe drinking water; hygiene promotion and cholera prevention education; provision of emergency WASH and medical supplies, including sachets of oral rehydration salts (ORS); and medical treatment.

Of the total, USAID/OFDA provided nearly $7 million for WASH interventions to mitigate the spread of cholera. USAID/OFDA partners trained networks of 10,000 community health workers and hygiene promoters to provide cholera-related hygiene education and distribute soap and water purification supplies throughout Haiti. USAID/OFDA also funded sanitation activities, such as waste management, hand-washing stations, and disinfection of contaminated households to limit the spread of cholera. The cholera outbreak started in an area not affected by the January 2010 earthquake and was unaffiliated with the earthquake. Ongoing USAID/OFDA earthquake response programs continued to provide WASH services in earthquake-affected areas and displacement camps, primarily in the metropolitan Port-au-Prince area, to reduce the impact of the cholera outbreak.

At the height of the response, more than a dozen USAID/OFDA partners were conducting hygiene promotion and cholera prevention education activities throughout Haiti that reached an estimated 98,000 people each day. Sessions drew large crowds and included demonstrations of proper hand-washing technique, demonstrations of home preparation of ORS (with salt, sugar, and lime), and activities for children, including hand-washing practice and learning of songs to help children remember the different steps of successful cholera prevention. At sessions, USAID/OFDA partners also distributed ORS, water purification tablets, and containers for safe water storage. USAID/OFDA partners also chlorinated public water supplies and trained community decontamination teams. USAID/OFDA partners reported that ongoing, persistent WASH interventions helped local populations improve hygiene and sanitation habits, improve cholera awareness, and lower the rate of new cholera cases.

USAID/OFDA’s hygiene promotion and sanitation interventions complemented USAID/OFDA funding for medical treatment—including establishment and operation of cholera treatment facilities (CTFs) and oral rehydration points—and for procurement and delivery of WASH supplies. In total, USAID/OFDA procured and transported 15 million water purification tablets, sufficient to provide purified water to 750,000 people for one month; 30 metric tons of calcium-hypochlorite (concentrated powder chlorine) for water purification and disinfection of homes, latrines, and CTFs; 5.3 million ORS sachets; 5 million 200-gram bars of soap; 33,180 hygiene kits with supplies for nearly 166,000 individuals; 30,000 ten-liter containers for safe transport of water from distribution points; and personal protective equipment and disinfection supplies for CTF personnel. USAID/OFDA provided more than $18.4 million for procurement and transportation of cholera-related relief commodities for Haiti in FY 2011.","To improve the quality of available water, USAID/OFDA supported WASH interventions such as water chlorination, water quality testing, and distribution of point-of-use water treatment supplies.
The program provides disaster-affected communities with access to safe drinking water, sanitation and hygiene promotion, well rehabilitation, water trucking, and community-based water supply transportation.
At sessions, USAID/OFDA partners also distributed ORS, water purification tablets, and containers for safe water storage.
USAID/OFDA partners also chlorinated public water supplies and trained community decontamination teams.
USAID/OFDA provided more than $18.4 million for procurement and transportation of cholera-related relief commodities for Haiti in FY 2011.",,[],"['water', 'cholera', 'hygiene', 'wash', 'sanitation', 'usaidofda', 'update', 'million', 'supplies', 'provided', 'partners', 'safe', 'djibouti', '2011', 'sector']"
